GUID,ifc_type,material,quantity,unit,unit_price,line_total,trade_group,note
0F8WP5dU1619FDSMNUFsoe,IfcWallStandardCase,Plasterboard,1.7474,m2,9.0,15.73,Finishes,
27dLDsxMX8Sv5rKurGZzcg,IfcWallStandardCase,Metal - Stud Layer,0.1294,m3,0.0,0.0,(unpriced),missing from price list
27dLDsxMX8Sv5rKurGZzcg,IfcWallStandardCase,Plasterboard,3.4063,m2,9.0,30.66,Finishes,
33emTEO_501u9yrN6HtIp0,IfcWallStandardCase,Metal - Stud Layer,0.1599,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtIp0,IfcWallStandardCase,Plasterboard,4.332,m2,9.0,38.99,Finishes,
2Az8t8nqb9NxbeJ36pqgjn,IfcWallStandardCase,Metal - Stud Layer,0.0618,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqgjn,IfcWallStandardCase,Plasterboard,1.6259,m2,9.0,14.63,Finishes,
33emTEO_501u9yrN6HtIqg,IfcWallStandardCase,Plasterboard,1.9581,m2,9.0,17.62,Finishes,
33emTEO_501u9yrN6HtIqg,IfcWallStandardCase,Metal - Stud Layer,0.1801,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtIqg,IfcWallStandardCase,Plasterboard,1.9581,m2,9.0,17.62,Finishes,
2Az8t8nqb9NxbeJ36pqf9T,IfcWallStandardCase,Plasterboard,20.0338,m2,9.0,180.3,Finishes,
2Az8t8nqb9NxbeJ36pqf9T,IfcWallStandardCase,Metal - Stud Layer,1.8431,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqf9T,IfcWallStandardCase,Plasterboard,20.0338,m2,9.0,180.3,Finishes,
33emTEO_501u9yrN6HtGlo,IfcWallStandardCase,Metal - Stud Layer,0.7198,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGlo,IfcWallStandardCase,Plasterboard,18.943,m2,9.0,170.49,Finishes,
2Az8t8nqb9NxbeJ36pqfoH,IfcWallStandardCase,Type-X Plasterboard,11.0961,m2,9.0,99.87,Finishes,
2Az8t8nqb9NxbeJ36pqfoH,IfcWallStandardCase,Metal - Stud Layer,1.0208,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqfoH,IfcWallStandardCase,Type-X Plasterboard,11.0961,m2,9.0,99.87,Finishes,
33emTEO_501u9yrN6HtI7B,IfcWallStandardCase,Plasterboard,14.0084,m2,9.0,126.08,Finishes,
33emTEO_501u9yrN6HtI7B,IfcWallStandardCase,Metal - Stud Layer,1.2888,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtI7B,IfcWallStandardCase,Plasterboard,14.0084,m2,9.0,126.08,Finishes,
33emTEO_501u9yrN6HtI1_,IfcWallStandardCase,Plasterboard,14.0084,m2,9.0,126.08,Finishes,
33emTEO_501u9yrN6HtI1_,IfcWallStandardCase,Metal - Stud Layer,1.2888,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtI1_,IfcWallStandardCase,Plasterboard,14.0084,m2,9.0,126.08,Finishes,
1Uma8nuu1Frxm4jZQJyUTG,IfcWallStandardCase,Plasterboard,17.4814,m2,9.0,157.33,Finishes,
1Uma8nuu1Frxm4jZQJyUTG,IfcWallStandardCase,Metal - Stud Layer,1.6083,m3,0.0,0.0,(unpriced),missing from price list
1Uma8nuu1Frxm4jZQJyUTG,IfcWallStandardCase,Plasterboard,17.4814,m2,9.0,157.33,Finishes,
31$_5GWU50XveZ1tV80FEQ,IfcWallStandardCase,Plasterboard,19.4912,m2,9.0,175.42,Finishes,
31$_5GWU50XveZ1tV80FEQ,IfcWallStandardCase,Metal - Stud Layer,1.7932,m3,0.0,0.0,(unpriced),missing from price list
31$_5GWU50XveZ1tV80FEQ,IfcWallStandardCase,Plasterboard,19.4912,m2,9.0,175.42,Finishes,
33emTEO_501u9yrN6HtI5R,IfcWallStandardCase,Plasterboard,14.0084,m2,9.0,126.08,Finishes,
33emTEO_501u9yrN6HtI5R,IfcWallStandardCase,Metal - Stud Layer,1.2888,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtI5R,IfcWallStandardCase,Plasterboard,14.0084,m2,9.0,126.08,Finishes,
2Az8t8nqb9NxbeJ36pqgEd,IfcWallStandardCase,Plasterboard,15.3537,m2,9.0,138.18,Finishes,
2Az8t8nqb9NxbeJ36pqgEd,IfcWallStandardCase,Metal - Stud Layer,1.4125,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqgEd,IfcWallStandardCase,Plasterboard,15.3537,m2,9.0,138.18,Finishes,
2Az8t8nqb9NxbeJ36pqfAB,IfcWallStandardCase,Plasterboard,20.0338,m2,9.0,180.3,Finishes,
2Az8t8nqb9NxbeJ36pqfAB,IfcWallStandardCase,Metal - Stud Layer,1.8431,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqfAB,IfcWallStandardCase,Plasterboard,20.0338,m2,9.0,180.3,Finishes,
33emTEO_501u9yrN6HtIvk,IfcWallStandardCase,Plasterboard,9.686,m2,9.0,87.17,Finishes,
33emTEO_501u9yrN6HtIvk,IfcWallStandardCase,Metal - Stud Layer,0.8911,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtIvk,IfcWallStandardCase,Plasterboard,9.686,m2,9.0,87.17,Finishes,
2Az8t8nqb9NxbeJ36pqf8f,IfcWallStandardCase,Plasterboard,7.6159,m2,9.0,68.54,Finishes,
2Az8t8nqb9NxbeJ36pqf8f,IfcWallStandardCase,Metal - Stud Layer,0.7007,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqf8f,IfcWallStandardCase,Plasterboard,7.6159,m2,9.0,68.54,Finishes,
33emTEO_501u9yrN6HtHml,IfcWallStandardCase,Plasterboard,15.138,m2,9.0,136.24,Finishes,
33emTEO_501u9yrN6HtHml,IfcWallStandardCase,Metal - Stud Layer,1.3927,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtHml,IfcWallStandardCase,Plasterboard,15.138,m2,9.0,136.24,Finishes,
2Az8t8nqb9NxbeJ36pqf80,IfcWallStandardCase,Plasterboard,8.1721,m2,9.0,73.55,Finishes,
2Az8t8nqb9NxbeJ36pqf80,IfcWallStandardCase,Metal - Stud Layer,0.7518,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqf80,IfcWallStandardCase,Plasterboard,8.1721,m2,9.0,73.55,Finishes,
1giqnsgvr6uA16isIlsnEN,IfcWallStandardCase,Metal - Stud Layer,0.0453,m3,0.0,0.0,(unpriced),missing from price list
1giqnsgvr6uA16isIlsnEN,IfcWallStandardCase,Plasterboard,1.1913,m2,9.0,10.72,Finishes,
31$_5GWU50XveZ1tV80EvY,IfcWallStandardCase,Plasterboard,14.6902,m2,9.0,132.21,Finishes,
31$_5GWU50XveZ1tV80EvY,IfcWallStandardCase,Metal - Stud Layer,1.3515,m3,0.0,0.0,(unpriced),missing from price list
31$_5GWU50XveZ1tV80EvY,IfcWallStandardCase,Plasterboard,14.6902,m2,9.0,132.21,Finishes,
31$_5GWU50XveZ1tV80EjC,IfcWallStandardCase,Metal - Stud Layer,0.9408,m3,0.0,0.0,(unpriced),missing from price list
31$_5GWU50XveZ1tV80EjC,IfcWallStandardCase,Plasterboard,24.7581,m2,9.0,222.82,Finishes,
33emTEO_501u9yrN6HtIIQ,IfcWallStandardCase,Plasterboard,5.9763,m2,9.0,53.79,Finishes,
33emTEO_501u9yrN6HtIIQ,IfcWallStandardCase,Metal - Stud Layer,0.5498,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtIIQ,IfcWallStandardCase,Plasterboard,5.9763,m2,9.0,53.79,Finishes,
0mKoW7DhrAyxttVK7Mp3da,IfcWallStandardCase,Metal - Stud Layer,0.0529,m3,0.0,0.0,(unpriced),missing from price list
0mKoW7DhrAyxttVK7Mp3da,IfcWallStandardCase,Plasterboard,1.3912,m2,9.0,12.52,Finishes,
2Az8t8nqb9NxbeJ36pqfhA,IfcWallStandardCase,Plasterboard,2.6449,m2,9.0,23.8,Finishes,
2Az8t8nqb9NxbeJ36pqfhA,IfcWallStandardCase,Metal - Stud Layer,0.2433,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqfhA,IfcWallStandardCase,Plasterboard,2.6449,m2,9.0,23.8,Finishes,
2Az8t8nqb9NxbeJ36pqgBS,IfcWallStandardCase,Plasterboard,14.4082,m2,9.0,129.67,Finishes,
2Az8t8nqb9NxbeJ36pqgBS,IfcWallStandardCase,Metal - Stud Layer,1.3256,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqgBS,IfcWallStandardCase,Plasterboard,14.4082,m2,9.0,129.67,Finishes,
1giqnsgvr6uA16isIlsm3v,IfcWallStandardCase,"Laminate - Ivory, Matte",0.0341,m3,0.0,0.0,(unpriced),missing from price list
0F8WP5dU1619FDSMNUFstr,IfcWallStandardCase,Plasterboard,1.5748,m2,9.0,14.17,Finishes,
0F8WP5dU1619FDSMNUFstr,IfcWallStandardCase,Metal - Stud Layer,0.1449,m3,0.0,0.0,(unpriced),missing from price list
0F8WP5dU1619FDSMNUFstr,IfcWallStandardCase,Plasterboard,1.5748,m2,9.0,14.17,Finishes,
33emTEO_501u9yrN6HtHFg,IfcWallStandardCase,Plasterboard,4.7527,m2,9.0,42.77,Finishes,
33emTEO_501u9yrN6HtHFg,IfcWallStandardCase,Metal - Stud Layer,0.7224,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtHFg,IfcWallStandardCase,Plasterboard,4.7527,m2,9.0,42.77,Finishes,
31$_5GWU50XveZ1tV80EoU,IfcWallStandardCase,Plasterboard,8.9325,m2,9.0,80.39,Finishes,
31$_5GWU50XveZ1tV80EoU,IfcWallStandardCase,Metal - Stud Layer,0.8218,m3,0.0,0.0,(unpriced),missing from price list
31$_5GWU50XveZ1tV80EoU,IfcWallStandardCase,Plasterboard,8.9325,m2,9.0,80.39,Finishes,
33emTEO_501u9yrN6HtIyI,IfcWallStandardCase,Plasterboard,9.686,m2,9.0,87.17,Finishes,
33emTEO_501u9yrN6HtIyI,IfcWallStandardCase,Metal - Stud Layer,0.8911,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtIyI,IfcWallStandardCase,Plasterboard,9.686,m2,9.0,87.17,Finishes,
0mKoW7DhrAyxttVK7Mp3f_,IfcWallStandardCase,Plasterboard,20.2172,m2,9.0,181.96,Finishes,
0mKoW7DhrAyxttVK7Mp3f_,IfcWallStandardCase,Metal - Stud Layer,1.86,m3,0.0,0.0,(unpriced),missing from price list
0mKoW7DhrAyxttVK7Mp3f_,IfcWallStandardCase,Plasterboard,20.2172,m2,9.0,181.96,Finishes,
33emTEO_501u9yrN6HtIw7,IfcWallStandardCase,Plasterboard,9.8097,m2,9.0,88.29,Finishes,
33emTEO_501u9yrN6HtIw7,IfcWallStandardCase,Metal - Stud Layer,0.9025,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtIw7,IfcWallStandardCase,Plasterboard,9.8097,m2,9.0,88.29,Finishes,
33emTEO_501u9yrN6HtI47,IfcWallStandardCase,Plasterboard,14.0084,m2,9.0,126.08,Finishes,
33emTEO_501u9yrN6HtI47,IfcWallStandardCase,Metal - Stud Layer,1.2888,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtI47,IfcWallStandardCase,Plasterboard,14.0084,m2,9.0,126.08,Finishes,
33emTEO_501u9yrN6HtIfZ,IfcWallStandardCase,Metal - Stud Layer,0.0553,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtIfZ,IfcWallStandardCase,Plasterboard,1.5803,m2,9.0,14.22,Finishes,
2Az8t8nqb9NxbeJ36pqf4t,IfcWallStandardCase,Plasterboard,11.4253,m2,9.0,102.83,Finishes,
2Az8t8nqb9NxbeJ36pqf4t,IfcWallStandardCase,Metal - Stud Layer,1.0511,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqf4t,IfcWallStandardCase,Plasterboard,11.4253,m2,9.0,102.83,Finishes,
0mKoW7DhrAyxttVK7Mp4pw,IfcWallStandardCase,Metal - Stud Layer,0.0703,m3,0.0,0.0,(unpriced),missing from price list
0mKoW7DhrAyxttVK7Mp4pw,IfcWallStandardCase,Plasterboard,1.8494,m2,9.0,16.64,Finishes,
33emTEO_501u9yrN6HtH0P,IfcWallStandardCase,Plasterboard,3.2512,m2,9.0,29.26,Finishes,
33emTEO_501u9yrN6HtH0P,IfcWallStandardCase,Metal - Stud Layer,0.2991,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtH0P,IfcWallStandardCase,Plasterboard,3.2512,m2,9.0,29.26,Finishes,
2Az8t8nqb9NxbeJ36pqflR,IfcWallStandardCase,Metal - Stud Layer,0.1082,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqflR,IfcWallStandardCase,Plasterboard,3.2531,m2,9.0,29.28,Finishes,
0mKoW7DhrAyxttVK7Mp3Qt,IfcWallStandardCase,Metal - Stud Layer,0.9832,m3,0.0,0.0,(unpriced),missing from price list
0mKoW7DhrAyxttVK7Mp3Qt,IfcWallStandardCase,Plasterboard,25.8738,m2,9.0,232.86,Finishes,
33emTEO_501u9yrN6HtHel,IfcWallStandardCase,Plasterboard,10.8368,m2,9.0,97.53,Finishes,
33emTEO_501u9yrN6HtHel,IfcWallStandardCase,Metal - Stud Layer,0.997,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtHel,IfcWallStandardCase,Plasterboard,10.8368,m2,9.0,97.53,Finishes,
2Az8t8nqb9NxbeJ36pqgLX,IfcWallStandardCase,Plasterboard,13.3387,m2,9.0,120.05,Finishes,
2Az8t8nqb9NxbeJ36pqgLX,IfcWallStandardCase,Metal - Stud Layer,1.2272,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqgLX,IfcWallStandardCase,Plasterboard,13.3387,m2,9.0,120.05,Finishes,
0F8WP5dU1619FDSMNUFsqD,IfcWallStandardCase,Plasterboard,4.2393,m2,9.0,38.15,Finishes,
0F8WP5dU1619FDSMNUFsqD,IfcWallStandardCase,Metal - Stud Layer,0.39,m3,0.0,0.0,(unpriced),missing from price list
0F8WP5dU1619FDSMNUFsqD,IfcWallStandardCase,Plasterboard,4.2393,m2,9.0,38.15,Finishes,
33emTEO_501u9yrN6HtHpr,IfcWallStandardCase,Plasterboard,15.138,m2,9.0,136.24,Finishes,
33emTEO_501u9yrN6HtHpr,IfcWallStandardCase,Metal - Stud Layer,1.3927,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtHpr,IfcWallStandardCase,Plasterboard,15.138,m2,9.0,136.24,Finishes,
1Uma8nuu1Frxm4jZQJyUVK,IfcWallStandardCase,Plasterboard,14.9716,m2,9.0,134.74,Finishes,
1Uma8nuu1Frxm4jZQJyUVK,IfcWallStandardCase,Metal - Stud Layer,1.3774,m3,0.0,0.0,(unpriced),missing from price list
1Uma8nuu1Frxm4jZQJyUVK,IfcWallStandardCase,Plasterboard,14.9716,m2,9.0,134.74,Finishes,
0mKoW7DhrAyxttVK7Mp3Yl,IfcWallStandardCase,Plasterboard,13.6341,m2,9.0,122.71,Finishes,
0mKoW7DhrAyxttVK7Mp3Yl,IfcWallStandardCase,Metal - Stud Layer,1.2543,m3,0.0,0.0,(unpriced),missing from price list
0mKoW7DhrAyxttVK7Mp3Yl,IfcWallStandardCase,Plasterboard,13.6341,m2,9.0,122.71,Finishes,
27dLDsxMX8Sv5rKurGZzgr,IfcWallStandardCase,Metal - Stud Layer,0.1748,m3,0.0,0.0,(unpriced),missing from price list
27dLDsxMX8Sv5rKurGZzgr,IfcWallStandardCase,Plasterboard,4.6003,m2,9.0,41.4,Finishes,
0zG59wlnT37e_nm5jeqNxF,IfcWallStandardCase,Plasterboard,3.832,m2,9.0,34.49,Finishes,
0zG59wlnT37e_nm5jeqNxF,IfcWallStandardCase,Metal - Stud Layer,0.3525,m3,0.0,0.0,(unpriced),missing from price list
0zG59wlnT37e_nm5jeqNxF,IfcWallStandardCase,Plasterboard,3.832,m2,9.0,34.49,Finishes,
33emTEO_501u9yrN6HtIxs,IfcWallStandardCase,Plasterboard,17.9941,m2,9.0,161.95,Finishes,
33emTEO_501u9yrN6HtIxs,IfcWallStandardCase,Metal - Stud Layer,1.6555,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtIxs,IfcWallStandardCase,Plasterboard,17.9941,m2,9.0,161.95,Finishes,
31hbX55IP08wnoIvAhV8sP,IfcWallStandardCase,Plasterboard,3.8112,m2,9.0,34.3,Finishes,
31hbX55IP08wnoIvAhV8sP,IfcWallStandardCase,Metal - Stud Layer,0.5603,m3,0.0,0.0,(unpriced),missing from price list
31hbX55IP08wnoIvAhV8sP,IfcWallStandardCase,Plasterboard,3.8112,m2,9.0,34.3,Finishes,
2Az8t8nqb9NxbeJ36pqf6G,IfcWallStandardCase,Plasterboard,30.0279,m2,9.0,270.25,Finishes,
2Az8t8nqb9NxbeJ36pqf6G,IfcWallStandardCase,Metal - Stud Layer,2.7626,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqf6G,IfcWallStandardCase,Plasterboard,30.0279,m2,9.0,270.25,Finishes,
2Az8t8nqb9NxbeJ36pqffi,IfcWallStandardCase,Metal - Stud Layer,0.4301,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqffi,IfcWallStandardCase,Plasterboard,11.3196,m2,9.0,101.88,Finishes,
2Az8t8nqb9NxbeJ36pqfWb,IfcWallStandardCase,Plasterboard,20.7832,m2,9.0,187.05,Finishes,
2Az8t8nqb9NxbeJ36pqfWb,IfcWallStandardCase,Metal - Stud Layer,1.9121,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqfWb,IfcWallStandardCase,Plasterboard,20.7832,m2,9.0,187.05,Finishes,
33emTEO_501u9yrN6HtI3w,IfcWallStandardCase,Plasterboard,14.0084,m2,9.0,126.08,Finishes,
33emTEO_501u9yrN6HtI3w,IfcWallStandardCase,Metal - Stud Layer,1.2888,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtI3w,IfcWallStandardCase,Plasterboard,14.0084,m2,9.0,126.08,Finishes,
33emTEO_501u9yrN6HtIGC,IfcWallStandardCase,Plasterboard,13.2916,m2,9.0,119.62,Finishes,
33emTEO_501u9yrN6HtIGC,IfcWallStandardCase,Metal - Stud Layer,1.2228,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtIGC,IfcWallStandardCase,Plasterboard,13.2916,m2,9.0,119.62,Finishes,
27dLDsxMX8Sv5rKurGZzg2,IfcWallStandardCase,Metal - Stud Layer,0.0216,m3,0.0,0.0,(unpriced),missing from price list
27dLDsxMX8Sv5rKurGZzg2,IfcWallStandardCase,Plasterboard,0.5685,m2,9.0,5.12,Finishes,
2Az8t8nqb9NxbeJ36pqgaz,IfcWallStandardCase,Plasterboard,16.3837,m2,9.0,147.45,Finishes,
2Az8t8nqb9NxbeJ36pqgaz,IfcWallStandardCase,Metal - Stud Layer,1.5073,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqgaz,IfcWallStandardCase,Plasterboard,16.3837,m2,9.0,147.45,Finishes,
2Az8t8nqb9NxbeJ36pqgPG,IfcWallStandardCase,Plasterboard,16.3837,m2,9.0,147.45,Finishes,
2Az8t8nqb9NxbeJ36pqgPG,IfcWallStandardCase,Metal - Stud Layer,1.5073,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqgPG,IfcWallStandardCase,Plasterboard,16.3837,m2,9.0,147.45,Finishes,
2Az8t8nqb9NxbeJ36pqfak,IfcWallStandardCase,Plasterboard,18.05,m2,9.0,162.45,Finishes,
2Az8t8nqb9NxbeJ36pqfak,IfcWallStandardCase,Metal - Stud Layer,1.6606,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqfak,IfcWallStandardCase,Plasterboard,18.05,m2,9.0,162.45,Finishes,
2Az8t8nqb9NxbeJ36pqfXr,IfcWallStandardCase,Plasterboard,20.7832,m2,9.0,187.05,Finishes,
2Az8t8nqb9NxbeJ36pqfXr,IfcWallStandardCase,Metal - Stud Layer,1.9121,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqfXr,IfcWallStandardCase,Plasterboard,20.7832,m2,9.0,187.05,Finishes,
2Az8t8nqb9NxbeJ36pqfRR,IfcWallStandardCase,Plasterboard,18.05,m2,9.0,162.45,Finishes,
2Az8t8nqb9NxbeJ36pqfRR,IfcWallStandardCase,Metal - Stud Layer,1.6606,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqfRR,IfcWallStandardCase,Plasterboard,18.05,m2,9.0,162.45,Finishes,
2Az8t8nqb9NxbeJ36pqfO9,IfcWallStandardCase,Plasterboard,18.05,m2,9.0,162.45,Finishes,
2Az8t8nqb9NxbeJ36pqfO9,IfcWallStandardCase,Metal - Stud Layer,1.6606,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqfO9,IfcWallStandardCase,Plasterboard,18.05,m2,9.0,162.45,Finishes,
2Az8t8nqb9NxbeJ36pqgdn,IfcWallStandardCase,Plasterboard,14.9675,m2,9.0,134.71,Finishes,
2Az8t8nqb9NxbeJ36pqgdn,IfcWallStandardCase,Metal - Stud Layer,1.377,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqgdn,IfcWallStandardCase,Plasterboard,14.9675,m2,9.0,134.71,Finishes,
1Uma8nuu1Frxm4jZQJyUxv,IfcWallStandardCase,Metal - Stud Layer,0.0703,m3,0.0,0.0,(unpriced),missing from price list
1Uma8nuu1Frxm4jZQJyUxv,IfcWallStandardCase,Plasterboard,1.8494,m2,9.0,16.64,Finishes,
33emTEO_501u9yrN6HtG8H,IfcWallStandardCase,Metal - Stud Layer,0.0566,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtG8H,IfcWallStandardCase,Plasterboard,1.4884,m2,9.0,13.4,Finishes,
1Uma8nuu1Frxm4jZQJyUvY,IfcWallStandardCase,Metal - Stud Layer,0.0617,m3,0.0,0.0,(unpriced),missing from price list
1Uma8nuu1Frxm4jZQJyUvY,IfcWallStandardCase,Plasterboard,1.6244,m2,9.0,14.62,Finishes,
33emTEO_501u9yrN6HtGDa,IfcWallStandardCase,Metal - Stud Layer,0.0394,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGDa,IfcWallStandardCase,Plasterboard,1.0366,m2,9.0,9.33,Finishes,
0YUzX040H3bhUyeerRS8sT,IfcWallStandardCase,Metal - Stud Layer,0.0413,m3,0.0,0.0,(unpriced),missing from price list
0YUzX040H3bhUyeerRS8sT,IfcWallStandardCase,Plasterboard,1.0881,m2,9.0,9.79,Finishes,
0mKoW7DhrAyxttVK7Mp3DC,IfcWallStandardCase,Metal - Stud Layer,0.0586,m3,0.0,0.0,(unpriced),missing from price list
0mKoW7DhrAyxttVK7Mp3DC,IfcWallStandardCase,Plasterboard,1.5411,m2,9.0,13.87,Finishes,
33emTEO_501u9yrN6HtGC8,IfcWallStandardCase,Metal - Stud Layer,0.0467,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGC8,IfcWallStandardCase,Plasterboard,1.2286,m2,9.0,11.06,Finishes,
046wDKOiX36xmsaen5l8d3,IfcWallStandardCase,Metal - Stud Layer,0.0413,m3,0.0,0.0,(unpriced),missing from price list
046wDKOiX36xmsaen5l8d3,IfcWallStandardCase,Plasterboard,1.0881,m2,9.0,9.79,Finishes,
0YUzX040H3bhUyeerRS8qm,IfcWallStandardCase,Metal - Stud Layer,0.1247,m3,0.0,0.0,(unpriced),missing from price list
0YUzX040H3bhUyeerRS8qm,IfcWallStandardCase,Plasterboard,3.2818,m2,9.0,29.54,Finishes,
33emTEO_501u9yrN6HtG8u,IfcWallStandardCase,Metal - Stud Layer,0.0514,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtG8u,IfcWallStandardCase,Plasterboard,1.3519,m2,9.0,12.17,Finishes,
1Uma8nuu1Frxm4jZQJyUv1,IfcWallStandardCase,Metal - Stud Layer,0.037,m3,0.0,0.0,(unpriced),missing from price list
1Uma8nuu1Frxm4jZQJyUv1,IfcWallStandardCase,Plasterboard,0.9747,m2,9.0,8.77,Finishes,
1Uma8nuu1Frxm4jZQJyUnM,IfcWallStandardCase,Metal - Stud Layer,0.0421,m3,0.0,0.0,(unpriced),missing from price list
1Uma8nuu1Frxm4jZQJyUnM,IfcWallStandardCase,Plasterboard,1.1079,m2,9.0,9.97,Finishes,
1Uma8nuu1Frxm4jZQJyUw4,IfcWallStandardCase,Metal - Stud Layer,0.0453,m3,0.0,0.0,(unpriced),missing from price list
1Uma8nuu1Frxm4jZQJyUw4,IfcWallStandardCase,Plasterboard,1.1913,m2,9.0,10.72,Finishes,
1giqnsgvr6uA16isIlsn9y,IfcWallStandardCase,Metal - Stud Layer,0.057,m3,0.0,0.0,(unpriced),missing from price list
1giqnsgvr6uA16isIlsn9y,IfcWallStandardCase,Plasterboard,1.4995,m2,9.0,13.5,Finishes,
2Az8t8nqb9NxbeJ36pqghP,IfcWallStandardCase,Metal - Stud Layer,0.0462,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqghP,IfcWallStandardCase,Plasterboard,1.215,m2,9.0,10.93,Finishes,
1_kJADXP57cwJc67yqIL2A,IfcWallStandardCase,Metal - Stud Layer,0.0326,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqIL2A,IfcWallStandardCase,Plasterboard,0.858,m2,9.0,7.72,Finishes,
2Az8t8nqb9NxbeJ36pqgtP,IfcWallStandardCase,Metal - Stud Layer,0.1477,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqgtP,IfcWallStandardCase,Plasterboard,3.8864,m2,9.0,34.98,Finishes,
0mKoW7DhrAyxttVK7Mp3RP,IfcWallStandardCase,Metal - Stud Layer,0.0511,m3,0.0,0.0,(unpriced),missing from price list
0mKoW7DhrAyxttVK7Mp3RP,IfcWallStandardCase,Plasterboard,1.3458,m2,9.0,12.11,Finishes,
2Az8t8nqb9NxbeJ36pqfk2,IfcWallStandardCase,Metal - Stud Layer,0.1005,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqfk2,IfcWallStandardCase,Plasterboard,2.6449,m2,9.0,23.8,Finishes,
1_kJADXP57cwJc67yqIL2h,IfcWallStandardCase,Metal - Stud Layer,0.0336,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqIL2h,IfcWallStandardCase,Plasterboard,0.883,m2,9.0,7.95,Finishes,
0mKoW7DhrAyxttVK7Mp3Em,IfcWallStandardCase,Metal - Stud Layer,0.0434,m3,0.0,0.0,(unpriced),missing from price list
0mKoW7DhrAyxttVK7Mp3Em,IfcWallStandardCase,Plasterboard,1.1413,m2,9.0,10.27,Finishes,
2Az8t8nqb9NxbeJ36pqfeD,IfcWallStandardCase,Metal - Stud Layer,0.1005,m3,0.0,0.0,(unpriced),missing from price list
